"Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"1","1","1","9556","daytime","1",123,"19","19","4","9",113.8,1,0,1,"female",0,18,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,"Graduate"
"1","39","1","8014","evening","1",120,"38","37","9","7",108,0,0,1,"male",1,37,0,1,6,7,5,12,0,13.9,-0.3,0.79,"Graduate"
"1","17","1","171","daytime","1",114,"19","38","9","7",129.1,0,0,1,"male",1,23,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate"
"1","43","1","9070","daytime","1",114,"19","38","9","7",135.9,0,0,1,"male",0,26,0,7,13,13,13,13.6153846153846,0,15.5,2.8,-4.06,"Graduate"
"1","0","2","9773","daytime","1",154.4,"19","38","3","5",154.4,1,0,0,"female",0,18,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1","17","4","9500","daytime","1",136,"0","0","0","0",132.5,1,0,1,"female",0,19,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,"Graduate"
"1","0","2","9085","daytime","1",163.3,"19","1","4","9",163.3,0,0,1,"female",0,18,0,0,6,12,6,12,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9670","daytime","1",126,"1","0","4","3",122.5,1,0,1,"female",0,19,0,0,6,8,5,12.8,0,8.9,1.4,3.51,"Dropout"
"1","17","1","9070","daytime","1",137,"1","1","0","5",131.8,0,0,1,"female",1,22,0,0,6,9,4,12,0,9.4,-0.8,-3.12,"Graduate"
"1","1","3","9500","daytime","1",139,"19","1","9","5",135,1,0,1,"female",1,18,0,0,8,8,7,12.2142857142857,0,12.7,3.7,-1.7,"Graduate"
"1","17","1","9254","daytime","1",142,"19","0","5","0",141.7,0,0,1,"female",1,18,0,0,6,6,6,13,0,13.9,-0.3,0.79,"Graduate"
"1","1","3","9773","daytime","1",133.1,"38","38","5","5",131.3,1,0,1,"female",1,18,0,0,6,6,6,13.5,0,8.9,1.4,3.51,"Graduate"
"1","1","6","9254","daytime","1",126,"38","37","5","7",123.9,1,0,1,"female",1,18,0,0,6,6,6,13,0,12.4,0.5,1.79,"Graduate"
"1","1","2","9254","daytime","1",131,"0","0","0","0",126.1,1,0,1,"female",0,18,0,0,6,6,6,11.1666666666667,0,8.9,1.4,3.51,"Graduate"
"1","17","6","9500","daytime","1",131,"1","19","0","7",126.5,1,0,1,"female",1,19,0,0,8,9,7,13.0857142857143,0,11.1,0.6,2.02,"Graduate"
"1","17","1","9853","daytime","1",108,"19","1","5","5",107.3,0,0,1,"female",0,20,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","17","4","9238","daytime","1",133.1,"1","19","9","5",95,1,0,1,"female",1,19,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","1","2","9085","daytime","1",122,"0","1","4","7",116.1,1,0,1,"female",0,18,0,0,6,12,3,11,0,15.5,2.8,-4.06,"Graduate"
"1","1","4","9070","daytime","1",143,"1","1","9","7",134.6,1,0,1,"female",1,18,0,0,6,6,6,12.8333333333333,0,12.4,0.5,1.79,"Dropout"
"1","17","6","9500","daytime","1",135,"19","19","0","7",128,1,0,1,"female",1,18,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,"Graduate"
"1","17","2","9773","daytime","1",148,"0","38","0","0",144.2,1,0,1,"female",0,18,0,0,6,7,6,14.2857142857143,0,12.4,0.5,1.79,"Graduate"
"1","17","1","9147","daytime","1",134,"19","38","4","0",129.5,0,0,1,"female",1,18,0,0,5,12,4,12.625,0,10.8,1.4,1.74,"Graduate"
"1","17","1","9773","daytime","1",122,"1","1","4","7",116.8,1,1,1,"female",0,18,0,0,6,6,6,12.3333333333333,0,16.2,0.3,-0.92,"Graduate"
"1","0","1","9003","daytime","0",160,"37","38","9","0",160,0,0,1,"female",1,20,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,"Graduate"
"1","0","2","9238","daytime","1",126,"38","37","3","5",127.1,1,0,1,"female",1,19,0,0,6,7,6,11,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9238","daytime","1",115,"38","38","0","7",112.9,1,0,1,"female",1,19,0,0,6,8,6,13.1428571428571,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9670","daytime","1",130,"19","19","0","7",121.6,0,0,1,"female",0,19,0,0,6,6,6,15.8333333333333,0,12.4,0.5,1.79,"Graduate"
"1","0","1","9670","daytime","1",130,"0","1","0","7",130,0,1,1,"female",0,20,0,0,6,9,5,13,0,8.9,1.4,3.51,"Graduate"
"1","0","1","9130","daytime","1",135,"38","19","9","5",121.7,1,0,1,"female",1,18,0,0,5,5,5,12.4,0,10.8,1.4,1.74,"Graduate"
"1","0","1","9147","daytime","0",120,"1","0","4","7",120,0,0,1,"female",0,33,0,0,5,5,0,0,0,12.4,0.5,1.79,"Dropout"
"1","1","1","9853","daytime","1",148,"19","19","4","5",143.5,0,0,1,"female",1,19,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"1","17","2","9556","daytime","1",136,"1","1","9","9",128.3,0,0,1,"female",1,18,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,"Graduate"
"1","17","1","9070","daytime","1",108,"19","1","4","3",111.9,0,0,1,"female",0,19,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"1","1","3","9773","daytime","1",153,"0","1","0","0",137.6,1,0,1,"female",0,18,0,0,6,7,6,14.3333333333333,0,12.4,0.5,1.79,"Graduate"
"1","1","1","9238","daytime","1",135,"19","19","9","5",135,1,0,1,"female",0,20,0,0,6,6,6,11.8333333333333,0,10.8,1.4,1.74,"Graduate"
"1","1","5","9500","daytime","1",146,"19","37","0","7",133.8,1,0,1,"female",0,19,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,"Graduate"
"1","1","2","9773","daytime","1",130,"19","19","9","9",126.9,1,0,1,"male",1,18,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","17","2","9254","daytime","1",113,"1","0","5","3",106.7,1,1,1,"male",1,19,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"1","43","1","8014","evening","1",145.7,"37","37","9","9",145.7,1,0,1,"female",0,25,0,11,13,13,11,12.2727272727273,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","8014","evening","1",126,"38","37","5","5",118.7,0,0,1,"female",0,19,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,"Graduate"
"1","17","1","9991","evening","1",160,"0","0","0","0",161.8,1,1,1,"male",0,33,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1","0","1","9147","daytime","1",130,"1","1","0","3",130,0,0,1,"female",0,19,0,0,5,6,5,11.4,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9773","daytime","1",156,"19","1","5","0",136.8,1,0,1,"female",0,18,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Dropout"
"1","17","5","9853","daytime","1",141,"0","19","0","7",130.9,1,0,1,"female",0,18,0,0,6,8,5,12.6,0,7.6,2.6,0.32,"Graduate"
"1","1","3","9500","daytime","1",143,"19","37","0","7",127,1,0,1,"female",0,18,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,"Graduate"
"2","39","1","9500","daytime","0",133.1,"38","38","0","0",120,0,0,1,"female",0,37,0,0,7,9,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9254","daytime","1",172,"37","37","5","5",153.8,1,0,1,"female",1,20,0,0,6,6,6,13.3333333333333,0,10.8,1.4,1.74,"Graduate"
"1","0","1","9238","daytime","1",140,"19","19","9","0",140,0,0,1,"male",0,21,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate"
"1","17","1","9500","daytime","1",142,"38","1","5","0",136.6,0,0,1,"female",1,18,0,0,8,9,8,14.7888888888889,0,12.4,0.5,1.79,"Graduate"
"1","1","2","9773","daytime","1",148,"19","1","3","9",140,1,0,1,"female",1,18,0,0,6,6,6,14.6666666666667,0,16.2,0.3,-0.92,"Graduate"
"1","1","4","9500","daytime","1",137,"19","37","9","7",130.8,0,1,1,"female",0,18,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9500","daytime","1",143,"38","38","9","9",138.8,1,0,1,"female",0,31,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9238","daytime","1",133.1,"1","1","4","0",110,0,1,1,"female",0,23,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"1","1","4","9500","daytime","1",138,"37","19","9","9",127.8,1,0,1,"female",0,19,0,0,7,7,6,14.9833333333333,0,7.6,2.6,0.32,"Graduate"
"1","0","3","9773","daytime","1",138,"37","38","4","9",134.2,1,0,1,"female",1,20,0,0,6,6,6,13,0,11.1,0.6,2.02,"Graduate"
"2","39","1","8014","evening","1",150,"37","37","0","5",143,0,0,1,"female",0,40,0,3,7,7,7,14.1428571428571,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","9085","daytime","0",120,"37","37","9","9",120,1,1,1,"female",0,32,0,0,6,14,3,11,0,16.2,0.3,-0.92,"Dropout"
"1","1","4","9254","daytime","1",110,"37","37","9","7",113.2,1,0,1,"female",0,24,0,0,6,11,1,10,0,10.8,1.4,1.74,"Dropout"
"1","17","4","9500","daytime","1",146,"19","37","5","0",135.8,1,0,1,"female",0,18,0,0,7,7,6,13.9833333333333,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9238","daytime","1",148,"37","37","9","9",143.5,0,0,1,"female",0,18,0,0,6,6,6,12.8333333333333,0,10.8,1.4,1.74,"Graduate"
"1","1","1","9238","daytime","1",145,"19","37","4","7",148.9,1,0,1,"female",1,18,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate"
"1","39","1","9003","daytime","1",133.1,"38","38","4","7",115.6,1,0,0,"female",0,27,0,0,6,8,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","1","1","9147","daytime","1",160,"38","37","9","5",159.3,0,0,1,"female",0,18,0,0,5,5,5,15.4,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9853","daytime","1",130,"19","0","9","0",133.2,1,0,1,"female",0,19,0,0,6,7,6,13.6666666666667,0,7.6,2.6,0.32,"Graduate"
"1","17","2","8014","evening","1",120,"37","0","0","0",117.6,1,0,1,"female",0,19,0,0,6,7,6,12,0,7.6,2.6,0.32,"Graduate"
"1","17","1","9853","daytime","1",120,"37","37","9","0",122.6,0,0,1,"female",0,20,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,"Dropout"
"1","39","1","9003","daytime","1",133.1,"19","19","9","9",100,0,0,1,"female",0,30,0,0,6,6,0,0,0,11.1,0.6,2.02,"Dropout"
"1","0","1","9147","daytime","0",130,"37","19","9","0",130,0,0,1,"female",0,21,0,3,10,18,10,11.6153846153846,0,10.8,1.4,1.74,"Graduate"
"1","39","1","9556","daytime","1",120,"19","19","4","5",122.8,0,0,1,"female",0,26,0,0,8,8,8,11.675,0,13.9,-0.3,0.79,"Dropout"
"1","17","1","9070","daytime","1",135,"19","37","5","9",145.9,0,0,1,"female",1,18,0,0,6,6,6,12.1666666666667,0,16.2,0.3,-0.92,"Graduate"
"1","1","1","9070","daytime","1",133.1,"1","37","5","9",143,1,1,1,"female",0,21,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,"Dropout"
"1","43","1","171","daytime","1",145,"19","38","9","9",100,0,0,1,"female",1,18,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"1","17","3","9853","daytime","1",138,"37","37","5","9",125.1,1,0,1,"female",1,19,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,"Dropout"
"1","1","3","9238","daytime","1",126,"38","19","5","0",120.8,1,0,1,"female",0,19,0,0,6,7,6,12.8333333333333,0,12.4,0.5,1.79,"Graduate"
"1","1","5","9085","daytime","1",121,"38","37","9","0",114,1,0,0,"female",0,19,4,0,5,8,0,0,1,9.4,-0.8,-3.12,"Dropout"
"1","17","1","9238","daytime","1",152,"37","37","0","5",132.1,1,0,1,"female",0,19,0,0,6,11,1,13,0,9.4,-0.8,-3.12,"Dropout"
"2","0","1","9085","daytime","0",160,"37","37","0","0",160,0,0,1,"female",0,27,2,0,5,8,5,12,1,9.4,-0.8,-3.12,"Graduate"
"1","0","1","9085","daytime","1",134,"37","37","5","5",134,1,0,1,"female",0,22,0,0,5,10,5,12.2,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","9773","daytime","1",128,"37","1","9","7",124.2,1,0,1,"female",0,18,0,0,6,7,6,13.1428571428571,0,15.5,2.8,-4.06,"Dropout"
"1","17","4","9254","daytime","1",125,"38","38","5","5",115.6,1,0,1,"female",0,20,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,"Graduate"
"2","43","1","9991","evening","1",130,"37","37","9","9",128.2,0,0,1,"female",0,34,0,2,7,7,2,10,0,9.4,-0.8,-3.12,"Dropout"
"1","17","2","9500","daytime","1",138,"1","38","5","0",132.8,1,0,1,"female",0,18,0,0,8,9,8,13.7555555555556,0,13.9,-0.3,0.79,"Graduate"
"1","17","2","9773","daytime","1",121,"1","1","5","5",123.1,1,0,1,"male",0,20,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9130","daytime","1",134,"1","19","5","5",125.6,1,0,1,"female",0,20,0,0,5,6,5,15.8333333333333,0,12.7,3.7,-1.7,"Graduate"
"1","39","1","9991","evening","1",130,"1","38","4","9",115,0,0,1,"male",0,25,0,0,5,8,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","1","4","9119","daytime","1",126,"0","19","0","9",123.6,1,0,1,"male",0,18,0,0,5,9,3,13,0,8.9,1.4,3.51,"Dropout"
"1","1","1","9130","daytime","1",148,"1","1","9","9",141.7,0,0,0,"male",0,18,0,0,6,11,4,13,0,8.9,1.4,3.51,"Dropout"
"1","17","1","9853","daytime","1",160,"19","38","5","7",139,1,0,1,"female",1,18,0,0,6,13,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","17","1","9254","daytime","1",118,"1","19","5","0",118,0,0,1,"female",1,19,0,0,6,7,5,12.8,0,12.4,0.5,1.79,"Graduate"
"1","17","2","9853","daytime","1",150,"38","19","5","5",142,1,0,1,"female",1,19,0,0,6,7,5,12.4,0,10.8,1.4,1.74,"Dropout"
"1","0","1","9238","daytime","1",140,"1","1","5","5",143.4,0,0,1,"female",1,21,0,2,6,7,6,12.5714285714286,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","9070","daytime","1",110,"1","37","9","9",105.1,1,0,1,"female",1,20,0,0,6,6,6,11.8333333333333,0,12.4,0.5,1.79,"Graduate"
"1","0","1","8014","evening","0",140,"19","37","0","0",138,1,1,1,"female",1,21,0,9,11,11,10,12.6,0,8.9,1.4,3.51,"Graduate"
"1","43","1","9991","evening","1",133.1,"37","37","9","0",114.7,0,0,1,"female",0,34,0,1,1,1,1,11,0,10.8,1.4,1.74,"Dropout"
"1","1","4","9773","daytime","1",140,"1","37","3","9",130.5,1,0,1,"female",0,20,0,0,6,6,6,12,0,12.7,3.7,-1.7,"Graduate"
"1","39","1","9991","evening","1",110,"37","37","9","9",134.3,0,0,1,"male",0,24,0,0,5,7,1,12,0,10.8,1.4,1.74,"Dropout"
"1","1","1","9500","daytime","1",148,"1","1","4","3",137.5,0,0,1,"male",0,18,0,0,8,9,8,14.3888888888889,0,16.2,0.3,-0.92,"Graduate"
"1","39","1","9991","evening","1",130,"1","1","9","7",152.1,0,0,1,"male",0,28,0,0,5,12,1,12,0,11.1,0.6,2.02,"Dropout"
"1","17","1","9254","daytime","1",132,"38","38","0","5",126.1,0,0,1,"male",0,20,0,0,6,12,0,0,0,7.6,2.6,0.32,"Dropout"
"1","43","1","9500","daytime","1",130,"1","1","0","0",136,1,0,1,"male",0,22,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,"Graduate"
"1","1","4","9500","daytime","1",128,"19","1","4","0",124.3,1,0,1,"male",0,19,0,0,8,8,7,12.6657142857143,0,10.8,1.4,1.74,"Graduate"
"1","39","2","9556","daytime","1",133.1,"0","1","0","0",136.1,0,0,1,"male",0,26,0,0,5,10,0,0,0,12.4,0.5,1.79,"Dropout"
"1","1","2","9254","daytime","1",120,"37","37","9","9",115.1,1,0,0,"male",0,21,0,0,6,14,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","0","2","171","daytime","1",145,"0","0","0","0",143.6,1,0,1,"male",0,18,0,0,0,0,0,0,0,12.4,0.5,1.79,"Graduate"
"1","17","1","9147","daytime","1",127,"37","38","9","7",115.8,1,0,1,"male",0,18,0,0,5,6,5,12.2,0,11.1,0.6,2.02,"Graduate"
"1","1","2","171","daytime","1",135,"19","19","4","7",149,1,0,1,"male",0,22,0,15,17,20,17,12.1176470588235,0,11.1,0.6,2.02,"Graduate"
"2","39","1","9119","daytime","0",133.1,"37","37","9","9",100,0,0,1,"male",0,36,0,0,5,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9773","daytime","1",125,"38","38","9","9",133.4,1,0,1,"male",1,20,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,"Graduate"
"1","17","5","9670","daytime","1",127,"0","0","0","0",122.8,0,0,1,"male",0,20,0,0,6,9,0,0,0,10.8,1.4,1.74,"Dropout"
"1","39","1","9991","evening","1",133.1,"37","1","5","0",151.2,0,0,1,"male",0,25,0,0,5,11,3,13.5,0,12.4,0.5,1.79,"Dropout"
"1","39","1","9003","daytime","1",150,"37","19","0","0",137,0,0,1,"male",0,35,0,1,6,11,5,13.8333333333333,0,15.5,2.8,-4.06,"Graduate"
"1","1","1","171","daytime","1",133.1,"1","37","0","7",118,0,0,1,"male",0,22,0,0,0,0,0,0,0,11.1,0.6,2.02,"Dropout"
"1","0","1","9003","daytime","0",130,"38","38","9","5",130,0,1,0,"male",0,20,0,0,6,15,2,12,0,16.2,0.3,-0.92,"Dropout"
"1","43","1","8014","evening","0",133.1,"37","1","9","0",112.5,0,0,1,"male",0,50,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,"Dropout"
"1","1","1","9500","daytime","1",125,"19","38","9","0",118.3,0,0,1,"male",0,20,1,0,8,12,5,12.002,1,10.8,1.4,1.74,"Dropout"
"1","0","1","9003","daytime","0",140,"0","19","0","0",140,0,0,0,"male",0,35,0,1,6,9,1,11,0,15.5,2.8,-4.06,"Dropout"
"1","1","1","9670","daytime","1",110,"0","19","4","5",109,0,0,1,"male",1,19,0,0,6,8,6,14.1666666666667,0,15.5,2.8,-4.06,"Graduate"
"2","39","2","9147","daytime","1",133.1,"37","37","5","7",110,0,0,1,"male",0,43,1,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","17","5","9500","daytime","1",124,"0","38","0","0",119.8,0,0,1,"male",0,19,0,0,8,11,7,13.8671428571429,0,10.8,1.4,1.74,"Graduate"
"1","39","1","9500","daytime","1",114,"37","37","9","9",130,0,0,1,"male",0,25,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,"Graduate"
"1","0","1","171","daytime","1",155,"1","0","5","0",167.3,1,0,1,"male",0,19,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Graduate"
"1","1","1","171","daytime","1",133.1,"38","37","5","5",136,1,0,1,"male",0,22,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","1","1","9254","daytime","1",125,"37","37","3","3",124,0,0,1,"male",1,19,0,0,6,6,5,12.2,0,11.1,0.6,2.02,"Dropout"
"2","39","1","9991","evening","1",120,"19","37","3","9",132.9,0,0,1,"male",0,32,0,0,5,11,4,11.3333333333333,0,13.9,-0.3,0.79,"Dropout"
"2","39","1","9773","daytime","0",100,"37","37","9","7",154,1,0,1,"male",0,57,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"1","1","1","9500","daytime","1",133.1,"1","19","3","5",115,0,0,0,"male",0,20,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,"Dropout"
"1","39","1","9991","evening","1",120,"1","1","5","5",96,1,0,0,"male",0,38,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout"
"2","39","1","9991","evening","1",120,"37","0","9","3",168.2,0,0,1,"male",0,45,0,0,5,6,5,14.1666666666667,0,12.4,0.5,1.79,"Graduate"
"2","39","1","9773","daytime","1",110,"37","37","9","0",140,0,1,0,"male",0,43,0,0,6,12,4,12.25,0,10.8,1.4,1.74,"Dropout"
"1","17","4","9070","daytime","1",144,"38","1","9","9",137.4,1,0,1,"male",0,19,0,0,6,8,6,13.125,0,10.8,1.4,1.74,"Graduate"
"2","39","1","9991","evening","0",133.1,"19","19","4","0",150,0,0,0,"male",0,49,0,0,5,5,1,11,0,15.5,2.8,-4.06,"Dropout"
"1","39","1","8014","evening","1",133.1,"37","38","9","9",148.5,0,0,1,"male",0,34,0,0,5,5,0,0,0,11.1,0.6,2.02,"Dropout"
"2","39","1","9991","evening","1",120,"38","38","0","0",138.7,0,0,1,"male",0,43,0,0,5,6,5,13.6666666666667,0,10.8,1.4,1.74,"Graduate"
"1","1","2","9254","daytime","1",120,"19","1","9","0",117.2,0,0,1,"male",0,21,0,0,6,9,1,11,0,15.5,2.8,-4.06,"Dropout"
"1","17","1","9670","daytime","1",134,"19","37","5","5",125.3,1,0,1,"male",1,19,0,0,6,10,6,11.5555555555556,0,10.8,1.4,1.74,"Graduate"
"2","0","1","9556","daytime","1",110,"37","37","9","0",140,0,0,1,"male",0,43,0,0,8,13,2,13.15,0,16.2,0.3,-0.92,"Dropout"
"1","43","1","9991","evening","1",130,"37","37","9","9",124,0,0,1,"male",0,31,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,"Graduate"
"1","39","1","9991","evening","1",150,"37","38","0","0",127,0,0,1,"male",0,34,0,0,5,5,5,16.8,0,8.9,1.4,3.51,"Graduate"
"0","43","1","9500","daytime","0",100,"0","0","0","0",110,0,0,1,"male",0,30,1,11,14,26,12,12.5260869565217,1,7.6,2.6,0.32,"Graduate"
"2","39","1","9500","daytime","0",133.1,"38","38","0","0",170,0,0,1,"male",0,36,0,0,8,11,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","0","1","9991","evening","0",120,"37","37","0","7",120,0,1,0,"male",0,46,0,0,5,5,1,10,0,11.1,0.6,2.02,"Dropout"
"1","17","1","9085","daytime","1",133.1,"1","19","5","9",130,0,0,1,"male",0,22,0,0,5,8,3,10.6666666666667,0,7.6,2.6,0.32,"Graduate"
"1","0","1","9003","daytime","0",130,"1","19","5","9",130,0,0,1,"male",0,27,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout"
"1","0","1","9119","daytime","1",140,"19","19","0","0",120,0,1,0,"male",0,31,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","17","1","9773","daytime","1",145,"1","38","0","0",132.8,1,0,0,"male",0,21,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1","17","1","9147","daytime","1",133.1,"19","19","9","7",100,0,0,1,"male",0,21,0,0,5,10,2,11,3,16.2,0.3,-0.92,"Dropout"
"1","1","1","9147","daytime","1",127,"1","0","9","0",121.8,0,0,1,"male",0,19,0,0,5,10,4,13.5,3,16.2,0.3,-0.92,"Graduate"
"1","17","4","9147","daytime","1",114,"19","19","4","0",109.5,1,0,1,"male",1,20,0,0,5,8,4,11.6,0,8.9,1.4,3.51,"Graduate"
"1","1","1","9003","daytime","1",140,"38","1","9","0",138.3,0,0,1,"male",0,18,0,0,6,6,6,15.1666666666667,0,12.4,0.5,1.79,"Graduate"
"1","1","2","9773","daytime","1",140,"1","1","4","3",131.6,0,0,1,"male",1,18,0,0,6,6,6,11.5,0,16.2,0.3,-0.92,"Graduate"
"1","39","1","9254","daytime","0",133.1,"19","19","3","0",101.5,0,1,0,"male",0,34,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout"
"1","0","1","9070","daytime","0",123.9,"37","1","9","7",123.9,0,0,1,"male",0,20,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,"Dropout"
"1","1","1","9500","daytime","1",157,"37","37","9","9",143,0,0,1,"male",0,18,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,"Graduate"
"1","1","1","171","daytime","1",127,"1","1","4","3",126.3,1,1,1,"male",0,21,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"2","0","1","9003","daytime","1",120,"0","1","0","0",113.3,0,0,1,"male",0,26,0,0,6,6,0,0,0,12.4,0.5,1.79,"Dropout"
"1","17","1","9119","daytime","1",130,"38","19","0","3",119.9,1,1,1,"male",0,20,0,0,5,5,0,0,5,9.4,-0.8,-3.12,"Dropout"
"1","0","1","9003","daytime","0",140,"1","38","0","9",140,0,0,1,"male",0,25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,"Dropout"
"1","39","2","9147","daytime","1",143,"19","0","4","0",100,1,0,1,"male",0,24,1,0,5,5,1,14,0,9.4,-0.8,-3.12,"Dropout"
"1","1","1","9130","daytime","1",125,"0","0","0","0",132.4,0,0,1,"male",0,20,0,0,5,5,5,13.4,0,7.6,2.6,0.32,"Graduate"
"1","1","1","9147","daytime","1",136,"1","0","9","5",137.1,0,0,1,"male",0,20,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","0","3","9070","daytime","1",157,"0","1","9","0",138.1,1,0,1,"female",0,18,0,0,6,8,6,14.125,0,10.8,1.4,1.74,"Graduate"
"1","17","1","9254","daytime","1",116,"38","37","9","0",109.7,1,0,1,"female",0,22,0,0,6,6,6,15.6666666666667,0,11.1,0.6,2.02,"Graduate"
"1","43","1","8014","evening","1",113,"37","37","0","0",128.2,0,0,0,"female",0,41,6,0,6,12,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1","1","2","9147","daytime","1",130,"37","38","0","9",117.8,0,1,1,"female",1,19,0,0,5,10,0,0,0,12.7,3.7,-1.7,"Dropout"
"1","43","1","9130","daytime","1",150,"0","0","3","0",150,1,0,1,"female",0,21,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,"Graduate"
"1","39","1","9085","daytime","1",110,"1","1","5","5",160,1,1,1,"female",0,30,0,0,6,7,6,16.6666666666667,0,13.9,-0.3,0.79,"Dropout"
"1","1","5","9500","daytime","1",101,"38","38","9","9",104.5,1,0,1,"female",1,21,0,0,8,9,7,13.2071428571429,0,11.1,0.6,2.02,"Graduate"
"1","0","1","9670","daytime","1",133.1,"1","1","9","0",100,0,0,1,"female",0,21,0,1,6,8,6,14,0,11.1,0.6,2.02,"Graduate"
"1","1","1","9500","daytime","1",138,"1","1","3","0",132.5,1,0,1,"female",0,18,0,0,8,8,7,14.1157142857143,0,10.8,1.4,1.74,"Graduate"
"1","1","4","9085","daytime","1",138,"0","1","0","0",123.3,1,0,1,"female",1,19,0,0,6,10,6,13.1111111111111,0,12.4,0.5,1.79,"Graduate"
"1","1","2","9085","daytime","1",141,"1","38","9","0",128.9,1,0,1,"female",1,18,0,0,6,10,6,13.7142857142857,0,8.9,1.4,3.51,"Graduate"
"1","17","2","9147","daytime","1",133,"19","1","9","3",120.1,1,0,1,"female",1,18,0,0,5,14,2,12,0,13.9,-0.3,0.79,"Dropout"
